player_name,team,Position,Match,Minutes played,Successful Actions,Total Actions,Action Efficiency,Best Position
J. Weiss,Northwestern Wildcats,"LAMF, RAMF",Northwestern Wildcats - Green Bay Phoenix 0:0,97,40,72,0.5555555555555556,LW
J. Weiss,Northwestern Wildcats,LWF,Northwestern Wildcats - HBU Huskies 2:1,92,34,75,0.4533333333333333,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Indiana Hoosiers 1:0,51,11,33,0.3333333333333333,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Indiana Hoosiers 1:2,79,14,40,0.35,LW
J. Weiss,Northwestern Wildcats,"AMF, CF",Northwestern Wildcats - Loyola Chicago Ramblers 0:0,88,11,46,0.2391304347826087,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Michigan State Spartans 1:2,45,9,20,0.45,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Michigan Wolverines 0:1,74,9,31,0.2903225806451613,LW
J. Weiss,Northwestern Wildcats,"CF, LAMF",Northwestern Wildcats - Michigan Wolverines 1:3,101,31,65,0.47692307692307695,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - NJIT Highlanders 1:0,90,26,53,0.49056603773584906,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Northern Illinois Huskies 2:1,95,36,73,0.4931506849315068,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Ohio State Buckeyes 1:0,83,26,67,0.3880597014925373,LW
J. Weiss,Northwestern Wildcats,LAMF,Northwestern Wildcats - Ohio State Buckeyes 4:2,79,20,57,0.3508771929824561,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Penn State Nittany Lion 2:2,77,22,54,0.4074074074074074,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Rutgers Scarlet Knights 1:2,88,20,57,0.3508771929824561,LW
J. Weiss,Northwestern Wildcats,"LAMF, RAMF",Northwestern Wildcats - Rutgers Scarlet Knights 2:0,93,24,47,0.5106382978723404,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - St. Thomas Tommies 2:1,102,29,67,0.43283582089552236,LW
J. Weiss,Northwestern Wildcats,LW,Northwestern Wildcats - UC Riverside Highlanders 2:0,75,26,41,0.6341463414634146,LW
J. Weiss,Northwestern Wildcats,"CF, RAMF",Northwestern Wildcats - UIC Flames 0:0,104,19,63,0.30158730158730157,LW
J. Weiss,Northwestern Wildcats,LAMF,Northwestern Wildcats - UIC Flames 4:1,65,20,36,0.5555555555555556,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - UMKC Kangaroos 4:1,51,17,41,0.4146341463414634,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Utah Valley Wolverines 0:0,78,12,41,0.2926829268292683,LW
J. Weiss,Northwestern Wildcats,CF,Northwestern Wildcats - Villanova Wildcats 0:2,69,26,61,0.4262295081967213,LW
J. Weiss,Northwestern Wildcats,"CF, LWF",Northwestern Wildcats - Western Michigan Broncos 0:3,68,11,41,0.2682926829268293,LW
J. Weiss,Indiana Hoosiers,"CF, RCMF3",Ohio State Buckeyes - Indiana Hoosiers 2:2,88,19,39,0.48717948717948717,LW
J. Weiss,Northwestern Wildcats,LAMF,Penn State Nittany Lion - Northwestern Wildcats 2:1,104,19,48,0.3958333333333333,LW
J. Weiss,Northwestern Wildcats,CF,Penn State Nittany Lion - Northwestern Wildcats 2:1,70,12,38,0.3157894736842105,LW
J. Weiss,Indiana Hoosiers,CF,Rutgers Scarlet Knights - Indiana Hoosiers 0:1,97,21,36,0.5833333333333334,LW
J. Weiss,Northwestern Wildcats,"CF, LW",Rutgers Scarlet Knights - Northwestern Wildcats 4:2,103,26,56,0.4642857142857143,LW
J. Weiss,Indiana Hoosiers,"LWB, RWF, CF",Saint Louis Billikens - Indiana Hoosiers 2:0,53,4,21,0.19047619047619047,LW
J. Weiss,Indiana Hoosiers,CF,UCLA Bruins - Indiana Hoosiers 1:2,82,18,32,0.5625,LW
J. Weiss,Indiana Hoosiers,CF,Wisconsin Badgers - Indiana Hoosiers 2:3,88,9,27,0.3333333333333333,LW
J. Weiss,Northwestern Wildcats,CF,Wisconsin Badgers - Northwestern Wildcats 0:2,90,20,63,0.31746031746031744,LW
J. Weiss,Northwestern Wildcats,LAMF,Wisconsin Badgers - Northwestern Wildcats 2:2,85,19,52,0.36538461538461536,LW
J. Weiss,Northwestern Wildcats,CF,Xavier Musketeers - Northwestern Wildcats 1:0,53,19,45,0.4222222222222222,LW
J. Zalinsky,Rutgers Scarlet Knights,"CB, RB, RCB",Creighton Bluejays - Rutgers Scarlet Knights 6:1,82,48,62,0.7741935483870968,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Delaware Blue Hens - Rutgers Scarlet Knights 3:2,103,78,103,0.7572815533980582,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Indiana Hoosiers - Rutgers Scarlet Knights 1:0,109,54,82,0.6585365853658537,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Indiana Hoosiers - Rutgers Scarlet Knights 1:2,101,47,74,0.6351351351351351,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Indiana Hoosiers - Rutgers Scarlet Knights 1:3,97,48,67,0.7164179104477612,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Indiana Hoosiers - Rutgers Scarlet Knights 4:1,73,56,77,0.7272727272727273,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Maryland College Park Terrapins - Rutgers Scarlet Knights 0:0,119,28,60,0.4666666666666667,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Maryland College Park Terrapins - Rutgers Scarlet Knights 1:2,104,41,78,0.5256410256410257,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB",Michigan State Spartans - Rutgers Scarlet Knights 4:3,101,50,78,0.6410256410256411,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Michigan Wolverines - Rutgers Scarlet Knights 2:1,92,43,88,0.48863636363636365,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Michigan Wolverines - Rutgers Scarlet Knights 3:2,112,85,107,0.794392523364486,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Northeastern Huskies - Rutgers Scarlet Knights 4:4,105,60,75,0.8,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Northwestern Wildcats - Rutgers Scarlet Knights 1:2,94,80,111,0.7207207207207207,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Northwestern Wildcats - Rutgers Scarlet Knights 2:0,102,53,81,0.654320987654321,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Ohio State Buckeyes - Rutgers Scarlet Knights 2:2,111,43,73,0.589041095890411,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Ohio State Buckeyes - Rutgers Scarlet Knights 3:0,75,34,50,0.68,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB",Omaha Mavericks - Rutgers Scarlet Knights 2:4,104,65,87,0.7471264367816092,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Penn Quakers - Rutgers Scarlet Knights 3:0,101,69,99,0.696969696969697,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Penn State Nittany Lion - Rutgers Scarlet Knights 1:2,112,64,81,0.7901234567901234,CB
J. Zalinsky,Rutgers Scarlet Knights,"LB, RB",Penn State Nittany Lion - Rutgers Scarlet Knights 2:1,101,54,76,0.7105263157894737,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB",Penn State Nittany Lion - Rutgers Scarlet Knights 3:1,97,61,91,0.6703296703296703,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Princeton Tigers - Rutgers Scarlet Knights 0:1,100,52,85,0.611764705882353,CB
J. Zalinsky,Rutgers Scarlet Knights,"RCB, RCB3",Princeton Tigers - Rutgers Scarlet Knights 2:1,115,80,103,0.7766990291262136,CB
J. Zalinsky,Rutgers Scarlet Knights,"CB, RCB",Providence Friars - Rutgers Scarlet Knights 1:0,106,30,46,0.6521739130434783,CB
J. Zalinsky,Rutgers Scarlet Knights,RB,Rutgers Scarlet Knights - Albany Great Danes 5:1,70,60,94,0.6382978723404256,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Columbia Lions 2:0,99,68,88,0.7727272727272727,CB
J. Zalinsky,Rutgers Scarlet Knights,"RCB3, RWB",Rutgers Scarlet Knights - Delaware Blue Hens 1:4,103,37,72,0.5138888888888888,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB5, RCB3",Rutgers Scarlet Knights - Delaware Blue Hens 2:0,104,43,62,0.6935483870967742,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Fordham Rams 1:1,95,117,141,0.8297872340425532,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Indiana Hoosiers 2:2,104,54,81,0.6666666666666666,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Rutgers Scarlet Knights - Lehigh Mountain Hawks 3:2,104,91,125,0.728,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Maryland College Park Terrapins 2:3,106,62,84,0.7380952380952381,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Michigan State Spartans 1:1,100,63,87,0.7241379310344828,CB
J. Zalinsky,Rutgers Scarlet Knights,CB,Rutgers Scarlet Knights - Michigan State Spartans 1:2 (E),118,86,97,0.8865979381443299,CB
J. Zalinsky,Rutgers Scarlet Knights,LB,Rutgers Scarlet Knights - Michigan Wolverines 1:1,111,70,84,0.8333333333333334,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Michigan Wolverines 2:1,108,76,101,0.7524752475247525,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Rutgers Scarlet Knights - Mount St. Mary's Mountaineers 2:0,29,13,19,0.6842105263157895,CB
J. Zalinsky,Rutgers Scarlet Knights,RB,Rutgers Scarlet Knights - Northeastern Huskies 3:1,106,55,86,0.6395348837209303,CB
J. Zalinsky,Rutgers Scarlet Knights,"RAMF, RB",Rutgers Scarlet Knights - Northwestern Wildcats 1:2,111,61,95,0.6421052631578947,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Ohio State Buckeyes 0:2,105,62,88,0.7045454545454546,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Ohio State Buckeyes 2:1,109,48,65,0.7384615384615385,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Rutgers Scarlet Knights - Ohio State Buckeyes 4:0,95,48,75,0.64,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB5, RCB3",Rutgers Scarlet Knights - Penn Quakers 1:0,96,60,91,0.6593406593406593,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Rutgers Scarlet Knights - Penn State Nittany Lion 0:2,97,50,83,0.6024096385542169,CB
J. Zalinsky,Rutgers Scarlet Knights,"RCB, RCB3",Rutgers Scarlet Knights - Penn State Nittany Lion 2:1,103,41,56,0.7321428571428571,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Princeton Tigers 1:1,101,53,74,0.7162162162162162,CB
J. Zalinsky,Rutgers Scarlet Knights,RB,Rutgers Scarlet Knights - Princeton Tigers 3:1,45,16,30,0.5333333333333333,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB",Rutgers Scarlet Knights - Rider Broncs 2:1,105,89,120,0.7416666666666667,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB3,Rutgers Scarlet Knights - Saint Joseph's Hawks 2:1,98,54,83,0.6506024096385542,CB
J. Zalinsky,Rutgers Scarlet Knights,RWB,Rutgers Scarlet Knights - Seton Hall Pirates 1:3,30,10,22,0.45454545454545453,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - St John's Red Storm 2:2,104,61,83,0.7349397590361446,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Stony Brook Seawolves 2:0,96,111,140,0.7928571428571428,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB3",Rutgers Scarlet Knights - Temple Owls 0:0,134,57,95,0.6,CB
J. Zalinsky,Rutgers Scarlet Knights,"LCB, RB",Rutgers Scarlet Knights - UCLA Bruins 0:3,99,85,106,0.8018867924528302,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Wisconsin Badgers (P) 0:0,123,102,117,0.8717948717948718,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Wisconsin Badgers 2:1,108,65,81,0.8024691358024691,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Rutgers Scarlet Knights - Yale Bulldogs 2:2,105,55,73,0.7534246575342466,CB
J. Zalinsky,Rutgers Scarlet Knights,"RB, RCB3",UCLA Bruins - Rutgers Scarlet Knights 4:0,90,49,65,0.7538461538461538,CB
J. Zalinsky,Rutgers Scarlet Knights,"LCB, RCB",Washington Huskies - Rutgers Scarlet Knights 2:0,102,67,89,0.7528089887640449,CB
J. Zalinsky,Rutgers Scarlet Knights,RCB,Wisconsin Badgers - Rutgers Scarlet Knights 0:2,106,84,107,0.7850467289719626,CB
J. Zalinsky,Rutgers Scarlet Knights,"LB, RB",Wisconsin Badgers - Rutgers Scarlet Knights 1:3,119,61,76,0.8026315789473685,CB
K. Andrews,UCF Knights,LW,FIU Panthers - UCF Knights 1:3,56,16,24,0.6666666666666666,RB
K. Andrews,Wisconsin Badgers,RW,Indiana Hoosiers - Wisconsin Badgers 0:0,62,20,43,0.46511627906976744,RB
K. Andrews,Wisconsin Badgers,LW,Indiana Hoosiers - Wisconsin Badgers 2:1,86,28,50,0.56,RB
K. Andrews,Wisconsin Badgers,"LW, RW",Kentucky Wildcats - Wisconsin Badgers 0:1,90,26,51,0.5098039215686274,RB
K. Andrews,Wisconsin Badgers,"LAMF, LW",Marquette Golden Eagles - Wisconsin Badgers 3:1,85,36,58,0.6206896551724138,RB
K. Andrews,Wisconsin Badgers,"LW, RCMF",Maryland College Park Terrapins - Wisconsin Badgers 3:0,75,35,52,0.6730769230769231,RB
K. Andrews,UCF Knights,LW,Memphis Tigers - UCF Knights 1:4,29,9,14,0.6428571428571429,RB
K. Andrews,UCF Knights,LW,Memphis Tigers - UCF Knights 3:2,59,43,61,0.7049180327868853,RB
K. Andrews,Wisconsin Badgers,LW,Michigan State Spartans - Wisconsin Badgers 2:0,109,59,75,0.7866666666666666,RB
K. Andrews,Wisconsin Badgers,LW,Michigan Wolverines - Wisconsin Badgers 1:1,58,30,40,0.75,RB
K. Andrews,UCF Knights,LAMF,NC State Wolfpack - UCF Knights 2:1,23,2,7,0.2857142857142857,RB
K. Andrews,Wisconsin Badgers,LAMF,Northwestern Wildcats - Wisconsin Badgers 0:0,104,59,89,0.6629213483146067,RB
K. Andrews,Wisconsin Badgers,"LW, RW",Ohio State Buckeyes - Wisconsin Badgers 0:1,58,14,33,0.42424242424242425,RB
K. Andrews,Wisconsin Badgers,"LAMF, LW",Rutgers Scarlet Knights - Wisconsin Badgers 2:1,90,45,69,0.6521739130434783,RB
K. Andrews,UCF Knights,RW,SMU Mustangs - UCF Knights 1:2,10,2,6,0.3333333333333333,RB
K. Andrews,UCF Knights,LW,Temple Owls - UCF Knights 0:3,26,8,15,0.5333333333333333,RB
K. Andrews,UCF Knights,0,Temple Owls - UCF Knights 0:4,9,11,11,1.0,RB
K. Andrews,UCF Knights,RWF,Tulsa Hurricane - UCF Knights 2:1,13,11,12,0.9166666666666666,RB
K. Andrews,UCF Knights,RWF,Tulsa Hurricane - UCF Knights 2:1,50,20,32,0.625,RB
K. Andrews,UCF Knights,"LW, RW",UAB Blazers - UCF Knights 3:1,55,30,47,0.6382978723404256,RB
K. Andrews,UCF Knights,LW,UC Irvine Anteaters - UCF Knights 2:3,32,9,18,0.5,RB
K. Andrews,UCF Knights,"LW, RW",UCF Knights - FAU Owls 1:2,76,24,30,0.8,RB
K. Andrews,UCF Knights,"LW, RW",UCF Knights - FGCU Eagles 6:2,63,32,51,0.6274509803921569,RB
K. Andrews,UCF Knights,RW,UCF Knights - FIU Panthers 0:4,43,23,29,0.7931034482758621,RB
K. Andrews,UCF Knights,LAMF,UCF Knights - Memphis Tigers 0:3,26,16,23,0.6956521739130435,RB
K. Andrews,UCF Knights,LW,UCF Knights - Memphis Tigers 6:0,25,16,20,0.8,RB
K. Andrews,UCF Knights,LWF,UCF Knights - North Florida Ospreyes 2:1,58,15,26,0.5769230769230769,RB
K. Andrews,UCF Knights,RB,UCF Knights - North Florida Ospreyes 5:0,64,41,52,0.7884615384615384,RB
K. Andrews,UCF Knights,RW,UCF Knights - SMU Mustangs 0:5,10,3,5,0.6,RB
K. Andrews,UCF Knights,LW,UCF Knights - SMU Mustangs 1:2,59,11,26,0.4230769230769231,RB
K. Andrews,UCF Knights,"LW, RW",UCF Knights - Temple Owls 4:1,49,27,44,0.6136363636363636,RB
K. Andrews,UCF Knights,0,UCF Knights - Tulsa Hurricane 3:2,8,3,6,0.5,RB
K. Andrews,UCF Knights,"CF, LW",UCF Knights - UC Riverside Highlanders 3:0,70,36,53,0.6792452830188679,RB
K. Andrews,UCF Knights,"LW, RW",UCF Knights - USF Bulls 1:2,73,26,47,0.5531914893617021,RB
K. Andrews,Wisconsin Badgers,"LW, LWB",UIC Flames - Wisconsin Badgers 2:0,73,30,46,0.6521739130434783,RB
K. Andrews,UCF Knights,"LAMF, RAMF",USF Bulls - UCF Knights 2:3,48,16,26,0.6153846153846154,RB
K. Andrews,UCF Knights,RW,Virginia Tech Hokies - UCF Knights 2:1,26,11,19,0.5789473684210527,RB
K. Andrews,UCF Knights,"LAMF, LW",Wake Forest Demon Deacon - UCF Knights 1:0,66,20,38,0.5263157894736842,RB
K. Andrews,Wisconsin Badgers,LW,Washington Huskies - Wisconsin Badgers 0:0,101,49,82,0.5975609756097561,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Bradley Braves 1:1,81,38,51,0.7450980392156863,RB
K. Andrews,Wisconsin Badgers,CF,Wisconsin Badgers - Drake Bulldogs 2:0,60,17,26,0.6538461538461539,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Drexel Dragons 4:0,93,20,35,0.5714285714285714,RB
K. Andrews,Wisconsin Badgers,"LW, RAMF",Wisconsin Badgers - IPFW Mastodons 1:0,47,14,24,0.5833333333333334,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Indiana Hoosiers 2:3,87,44,76,0.5789473684210527,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Kentucky Wildcats 1:0,57,19,34,0.5588235294117647,RB
K. Andrews,Wisconsin Badgers,LAMF,Wisconsin Badgers - Marist Red Foxes 4:0,89,41,70,0.5857142857142857,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Marquette Golden Eagles 2:1,87,31,62,0.5,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Maryland College Park Terrapins 1:0,62,17,36,0.4722222222222222,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Mercer Bears 0:0,77,31,57,0.543859649122807,RB
K. Andrews,Wisconsin Badgers,"LW, RW",Wisconsin Badgers - Michigan State Spartans 1:3,74,20,42,0.47619047619047616,RB
K. Andrews,Wisconsin Badgers,RW,Wisconsin Badgers - Milwaukee Panthers 2:1,85,56,88,0.6363636363636364,RB
K. Andrews,Wisconsin Badgers,"LW, RW",Wisconsin Badgers - Northwestern Wildcats 2:2,86,28,54,0.5185185185185185,RB
K. Andrews,Wisconsin Badgers,"DMF, LCMF",Wisconsin Badgers - Ohio State Buckeyes 2:3,106,29,64,0.453125,RB
K. Andrews,Wisconsin Badgers,RAMF,Wisconsin Badgers - Penn State Nittany Lion 1:1,75,25,42,0.5952380952380952,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - Rutgers Scarlet Knights 1:3,119,40,66,0.6060606060606061,RB
K. Andrews,Wisconsin Badgers,LW,Wisconsin Badgers - UCLA Bruins 4:1,89,31,48,0.6458333333333334,RB
K. Andrews,Wisconsin Badgers,LAMF,Wisconsin Badgers - UIC Flames 5:1,74,20,41,0.4878048780487805,RB
K. Arnarsson,Rutgers Scarlet Knights,LCMF,Lehigh Mountain Hawks - Rutgers Scarlet Knights 0:2,73,20,43,0.46511627906976744,LCMF
K. Arnarsson,Rutgers Scarlet Knights,CF,Ohio State Buckeyes - Rutgers Scarlet Knights 3:0,21,3,9,0.3333333333333333,LCMF
K. Arnarsson,Rutgers Scarlet Knights,AMF,Penn State Nittany Lion - Rutgers Scarlet Knights 2:1,18,0,4,0.0,LCMF
K. Arnarsson,Rutgers Scarlet Knights,LCMF,Providence Friars - Rutgers Scarlet Knights 1:0,48,11,22,0.5,LCMF
K. Arnarsson,Rutgers Scarlet Knights,AMF,Rutgers Scarlet Knights - Delaware Blue Hens 1:4,27,9,14,0.6428571428571429,LCMF
K. Arnarsson,Rutgers Scarlet Knights,CF,Rutgers Scarlet Knights - Indiana Hoosiers 0:1,28,15,26,0.5769230769230769,LCMF
K. Arnarsson,Rutgers Scarlet Knights,AMF,Rutgers Scarlet Knights - Northeastern Huskies 3:1,15,5,10,0.5,LCMF
K. Arnarsson,Rutgers Scarlet Knights,0,Rutgers Scarlet Knights - Princeton Tigers 3:1,8,0,5,0.0,LCMF
K. Arnarsson,Rutgers Scarlet Knights,LCMF,Rutgers Scarlet Knights - Seton Hall Pirates 1:3,46,22,38,0.5789473684210527,LCMF
K. Arnarsson,Rutgers Scarlet Knights,LW,Wisconsin Badgers - Rutgers Scarlet Knights 1:3,10,0,2,0.0,LCMF
K. Brame,Michigan Wolverines,LCMF,Michigan State Spartans - Michigan Wolverines 0:0,104,26,40,0.65,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,LCMF,Michigan Wolverines - Bowling Green Falcons 2:0,78,25,34,0.7352941176470589,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"LCMF, RCMF",Michigan Wolverines - Detroit Mercy Titans 2:0,80,36,50,0.72,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"LCMF, RCMF",Michigan Wolverines - Indiana Hoosiers 0:5,89,27,52,0.5192307692307693,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"RCMF, RWB",Michigan Wolverines - Loyola Chicago Ramblers 1:0,52,17,28,0.6071428571428571,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"DMF, RCMF3",Michigan Wolverines - Oakland Golden Grizzlies 2:1,76,19,31,0.6129032258064516,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,DMF,Michigan Wolverines - Ohio State Buckeyes 3:6,61,21,34,0.6176470588235294,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,RCMF,Michigan Wolverines - Oregon State Beavers 1:1,86,21,33,0.6363636363636364,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"DMF, LCMF, RCMF",Michigan Wolverines - Penn State Nittany Lion 2:1,87,30,39,0.7692307692307693,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,RCMF,Michigan Wolverines - Washington Huskies 1:1,69,22,30,0.7333333333333333,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"DMF, RCMF3",Northwestern Wildcats - Michigan Wolverines 1:0,116,31,56,0.5535714285714286,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"DMF, RCMF3",Notre Dame Fighting Irish - Michigan Wolverines 0:1,108,22,36,0.6111111111111112,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,DMF,Rutgers Scarlet Knights - Michigan Wolverines 1:1,111,47,67,0.7014925373134329,"DMF, LCMF, RCMF"
K. Brame,Michigan Wolverines,"DMF, LCMF3",UCLA Bruins - Michigan Wolverines 3:3,64,25,35,0.7142857142857143,"DMF, LCMF, RCMF"
K. Dadzie,Brown Bears,CF,Boston College Eagles - Brown Bears 0:1,73,27,75,0.36,RW
K. Dadzie,Brown Bears,"CF, LW",Brown Bears - Bryant Bulldogs 0:1,65,19,58,0.3275862068965517,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Bryant Bulldogs 2:4,67,22,52,0.4230769230769231,RW
K. Dadzie,Brown Bears,CF,Brown Bears - CCSU Blue Devils 1:0,85,30,67,0.44776119402985076,RW
K. Dadzie,Brown Bears,LAMF,Brown Bears - Columbia Lions 4:0,81,44,91,0.4835164835164835,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Cornell Big Red 1:2,79,20,51,0.39215686274509803,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Dartmouth Big Green 0:1,53,19,45,0.4222222222222222,RW
K. Dadzie,Brown Bears,LAMF,Brown Bears - Dartmouth Big Green 1:0,86,38,77,0.4935064935064935,RW
K. Dadzie,Brown Bears,LAMF,Brown Bears - Fairfield Stags 0:6,83,31,62,0.5,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Hartford Hawks 5:0,45,21,42,0.5,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Harvard Crimson 0:0,95,42,80,0.525,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Holy Cross Crusaders 3:2,55,15,39,0.38461538461538464,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Niagara Purple Eagles 5:1,46,22,53,0.41509433962264153,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Northeastern Huskies 1:0,54,15,67,0.22388059701492538,RW
K. Dadzie,Brown Bears,LAMF,Brown Bears - Penn Quakers 0:0,61,25,56,0.44642857142857145,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Penn Quakers 2:0,57,27,65,0.4153846153846154,RW
K. Dadzie,Brown Bears,RAMF,Brown Bears - Princeton Tigers 1:3,67,24,71,0.3380281690140845,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Princeton Tigers 2:2,75,23,50,0.46,RW
K. Dadzie,Brown Bears,CF,Brown Bears - Providence Friars 0:3,59,17,57,0.2982456140350877,RW
